sleep,intake,output,workout,environment,information,work,spending,relationships,spirituality
-5.077928568357953365e-02,3.008776813811053219e-01,-3.067315288036418508e-01,-3.911049829825007929e-01,-3.946565032513476567e-01,5.582402081191033538e-01,3.794523273498117133e-01,4.391592341148277123e-01,3.360489072977527747e-01,-1.764905639220499534e-01
-7.094433854327009126e-03,-1.894821832492630809e-01,4.005587029550324862e-01,-1.562691590856657986e-01,-4.151136750696051703e-01,1.977001250196506743e-01,4.283520828165472416e-01,-1.098582726645476737e-01,5.445913572268954450e-01,2.225062551897304397e-01
-1.814573460733336918e-01,-4.809241168369351137e-03,-9.688919426924498257e-01,2.985851396236890998e-01,-5.333948396530883151e-01,1.049044653346421357e-01,-1.836630810968586935e-02,5.826798616637891559e-01,-2.907325783773654360e-01,8.825790205392052279e-01
3.676792308573890722e-01,-5.380791126309140138e-01,1.047303231817834218e-01,-1.983248789284243196e-01,3.888149775815271658e-01,-6.084886219661911344e-01,1.841283472194536058e-02,1.661692741571307030e-01,6.964747412272156435e-01,-3.448067239378269644e-01
1.450603714278285716e-01,4.116613478978002894e-01,-9.218570024110989136e-02,4.413022109520208791e-01,-7.780634044758276413e-02,5.111883960129464111e-01,-7.098914551707378173e-01,-1.572327289026688169e-01,1.761640527696700098e-01,1.299093491400380995e-01
-3.481889150209897532e-01,2.390329056509389594e-02,4.931740462909020017e-01,-1.952151315483044713e-01,7.877612978754295892e-01,3.420025375256231515e-01,-4.618728969024105124e-02,-6.079169185692039346e-01,-1.370424159156010957e-01,-2.965894227534997540e-01
3.056830612508005252e-01,-3.695858751754609872e-01,-2.252765283873739699e-01,4.770426385228478949e-01,-3.746433185896349549e-01,-1.118565442416521449e-01,5.077971220713798362e-01,-1.375973611479422432e-01,-8.174335167518593792e-01,5.607805232505508330e-03
4.320413637512135474e-01,-3.398469807809704202e-01,-3.230860273364015711e-01,-2.502923432308924445e-01,2.879614251498571198e-01,4.432126716811879419e-01,-1.373101967339924734e-01,5.985646255810522787e-01,1.206546759778180655e-02,-3.737327120623193943e-01
-6.042937142587004873e-01,5.505758971782670486e-01,-8.434092524835926086e-02,-3.216962499869649994e-01,4.565073876995062729e-04,5.976410173361179634e-01,1.674378015198864644e-01,1.073624815223838264e-01,-2.938006515719157608e-01,3.069638508811539657e-01
9.692994614212245563e-02,-7.200774251266701675e-01,-4.684527027609580729e-02,-2.994428949553233910e-01,-8.281961845940267741e-01,-2.880555407821649982e-02,4.991039383898797088e-01,-3.621424300593290013e-01,-3.350338961795859549e-01,-3.344838105274147710e-02
1.374316322441813676e-01,2.634605102085634254e-01,-5.546137719103783059e-01,4.442491985418033917e-01,-2.366876469769196023e-01,-5.378919409512412930e-02,-2.369671247555796001e-01,4.359128502835531993e-01,-4.738502276068423669e-01,6.181294403599146836e-02
1.424092552170887482e-01,2.670515590073716528e-01,5.609221677339792933e-01,-5.786648021788970420e-01,7.738362734681092370e-03,-2.838868638584789994e-01,-3.727948273516248356e-01,-3.007798020754013368e-01,8.637795952827608259e-01,4.834167927517954988e-01
-4.252200322987441106e-01,-2.094642116714885427e-01,1.524905124666987299e-01,1.199268561552240264e-01,-5.001336888475061970e-01,5.894287942039141276e-02,-5.095901605299919535e-01,-2.145393151632689066e-01,-4.222722091601176508e-01,2.150695500266802673e-01
-2.328874841169297771e-01,-2.421418311796454115e-01,-1.837541960068396762e-01,-2.253459705230906329e-01,6.332253360110693396e-01,-2.576851459030982672e-01,1.773968608842214634e-01,-2.444635740250755140e-01,-2.987607117963520520e-01,-3.850338957493331105e-01
-2.229529162808422948e-01,-2.377968342852806449e-01,2.279909416373596953e-01,-7.001701522695635838e-01,-9.956876432928821186e-02,2.434912945632777825e-02,-4.749794920666893239e-01,3.481340038983898322e-01,-2.215580577416260966e-01,-3.735650143738952211e-01
-3.826372315385393463e-01,-2.019358799730844867e-01,-4.123051070976240240e-01,8.933855841184108748e-02,-5.932075384131403339e-01,-2.935946998554547771e-02,-9.628661614501832222e-02,-4.521155514483368165e-01,-1.703112121509167132e-01,1.128551716939657223e-01
5.486795935832658455e-02,2.841253360384302096e-01,-4.789213084786995978e-02,-2.410412539953263045e-01,-5.652645941984751898e-02,-3.171958312035536021e-01,1.141205513674767302e-01,-4.115194211224174614e-01,3.464979292533471034e-02,-8.106789173247300750e-01
-1.169208442715783391e-01,-1.132564178601536686e-01,5.327171415315263836e-01,-2.063474046091415617e-02,-1.814416382121274984e-01,2.472775168910616994e-01,-2.348076821805656911e-01,3.550703057919747385e-01,1.035148537773347699e-01,3.229970036199364403e-01
-2.104586634254456134e-01,-1.593627580282336587e-01,-5.180019710551224676e-01,6.257733302784908025e-01,-2.611320033974196542e-01,1.351642020462546223e-01,-8.855246385614243265e-02,-5.428011392019274073e-01,-1.848019753527513354e-01,-4.112692775321646899e-01
4.166560682782746161e-01,3.452830878170415341e-02,-2.235111497067520658e-01,-1.663721479022926830e-01,7.712784924036910628e-01,-5.823266746737620903e-02,2.948835781665880562e-01,-1.007637278950533621e-01,-7.404778121475334984e-01,-1.981594793174542846e-01
3.228575692192614532e-01,3.128357715525643679e-01,-4.881551197539650833e-01,-2.305869245794677225e-01,4.132038665154856849e-01,-1.920902529521600899e-02,-1.600862299212794382e-01,1.250058897388544255e+00,2.536152681261430453e-01,-6.775988605097952311e-01
-1.600443864737975674e-01,3.585292995349902423e-01,-2.789501977343901151e-01,-8.056194285463204041e-01,3.184630973422698519e-01,7.048277152349996522e-02,-2.186345186382596673e-01,-3.446494385920294001e-01,5.719725911681067254e-01,5.059766650363859419e-01
6.365423003371935007e-01,-4.380781630495567680e-01,2.415993480793718340e-02,-5.359850118883424663e-01,-7.769000250188509149e-01,-1.526265650839863097e-01,9.770178671348606070e-02,3.933642883216281194e-01,4.122855391397385327e-01,6.762464937814988142e-02
-3.402989860090971930e-01,1.523994584727487167e-01,-5.404877342884160107e-01,1.190288335068915154e-01,1.862445061543499536e-02,7.180138525552060003e-01,-2.249156364372156269e-01,-3.038474932811015550e-01,-9.296207327491928796e-02,4.944002297637604126e-01
1.510609742149980339e-01,-6.989484998796918758e-01,3.174169862625881855e-01,-4.944150471957667881e-01,-3.795750633420585940e-01,2.591464664411138319e-01,4.873824259567308692e-01,1.011494991955513845e-01,3.103664044457213333e-02,5.279732136644675888e-01
1.121881042669712614e-01,1.252920240392546847e-01,-1.096511136593881552e+00,-4.451081889731433039e-01,-2.969148356899882213e-01,2.385601121338979391e-01,1.560819555482952092e-01,3.797978904830842106e-01,1.992446886763402369e-01,-3.382178636190065757e-01
-1.993383981717264664e-01,4.550341097038862470e-01,4.102365506903134229e-02,-3.007477049277950676e-01,-2.366000780905978540e-01,2.245822458499919794e-01,1.965197689869075670e-01,-5.747666112214580014e-01,4.131660098717513385e-01,-8.902976562677811234e-02
9.978847553847638996e-02,-3.397368625439334267e-02,3.154287961282810082e-01,-5.056574150136990131e-02,-2.352151005266746586e-01,3.429216997602944073e-01,2.439862396613868833e-01,2.476704547240172194e-01,-3.022104039551458121e-01,2.923120730852459825e-01
-2.966580366984686856e-01,-2.237284523568025540e-01,5.793639566794384077e-01,-3.677215027787911206e-02,-3.213088217680255543e-01,2.182785183628813130e-01,-2.876759127287920048e-02,2.466115668687983709e-01,3.789518725726463977e-01,1.083868978778576853e-01
6.259211012663357110e-03,2.940202905573879866e-01,-2.450569412444038031e-01,5.565603612244006682e-01,-3.415601267734494906e-01,-4.283110619940677655e-01,6.076597344645389143e-01,5.817349517661766223e-01,-3.225253375719799864e-01,7.025478091229316879e-01
7.817962069195882879e-02,-6.770740646490829018e-02,4.413063806367683028e-01,7.051570215021732424e-02,3.626428177236338812e-01,-8.089250751068267631e-01,-2.383713349262666092e-01,2.737734346418443376e-01,2.424372622277757017e-01,-1.411047770631851384e-01
5.571899319502845449e-01,4.778390411292899320e-01,-2.273053110004871757e-01,3.474874651229450384e-01,-2.035770144391692571e-01,5.702654159382669619e-02,-5.817103052768969329e-01,2.195766491429359257e-01,4.607470347232344166e-01,1.628266082680851767e-01
-1.662856029165699356e-01,7.616551577367902670e-02,-2.861488966143441726e-01,-2.971150401003950225e-01,4.120360472221442638e-01,7.082475375590008282e-02,-8.516374579611073192e-02,1.221598718635819036e-02,8.351439282747452619e-04,3.266448936694161254e-01
2.710652187460785845e-01,-6.015208510753570353e-02,5.990466571021164643e-01,-3.608038781727684885e-01,1.070276952421410632e-01,-7.808751213337189467e-01,-3.226950437289795304e-02,-1.360887495331969121e-01,1.081482556816686647e-01,4.035947378230052285e-02
3.806114513825847867e-01,3.870878590954480725e-01,6.773994351354728494e-02,3.162010979893665752e-01,-9.570669826105063227e-02,4.254246994108377145e-01,-4.254919837688063700e-01,6.169121810059125660e-02,6.464187063033732805e-02,8.898949480493238695e-02
-4.461538860230551684e-02,-1.533645480823669915e-02,-1.303542552707811497e-01,-2.470071348366483788e-01,6.674614514459830117e-01,1.513585454473566905e-01,4.495720720918877644e-02,-2.098063202758300161e-01,4.314859416105751855e-01,-1.053248088912801111e-02
3.701493356929989598e-01,-1.554706371475089721e-01,-2.503647504340360541e-01,2.055050530024505884e-01,-1.608331692818489589e-01,-1.300685607609688155e-01,3.612103936716755115e-01,2.136532730003849745e-01,5.137565380578502650e-01,1.004326363435373015e-01
-3.927198951259709414e-01,3.248866412736557407e-01,-4.056676034838415656e-01,4.088244342661394581e-01,3.117944698335041176e-01,4.756370590859734238e-01,6.315250609737184384e-02,1.747066692240642483e-01,1.781709363239499244e-01,1.911502304965873034e-01
5.587329784415600020e-01,-5.084908563809242832e-01,-4.110661451920165632e-01,-1.502780528955063866e-01,4.720534629487013190e-01,-1.054476297028226206e+00,2.669704934069184743e-01,-5.241660613734837604e-01,1.057782457953691524e-01,-9.216852674893102892e-02
3.376950554407939231e-01,5.283277129704635477e-01,-3.972348464155200931e-02,-3.681290538092497622e-01,-6.050614541606737229e-02,1.500689409279369613e-01,-6.777782384588515452e-01,1.037963733822290652e-01,-2.181285898430686543e-01,2.025302556445515711e-01
-3.577324092788029819e-02,3.145878725092204897e-02,6.534025512427070748e-01,-1.646192518454172304e-01,-3.838355600524258615e-01,-8.618349524084548130e-02,-2.128041410524829091e-01,-3.668820936294077129e-01,8.029366992489390953e-02,-3.144343793401541687e-01
-3.480666400071054101e-01,2.314611261279097276e-01,9.137445181360169533e-02,7.565567636712304811e-01,2.294974251632398987e-01,-3.328905321438896392e-01,-1.605156063934976285e-01,-1.206976607653027778e-01,3.043255254702832424e-01,1.717708561257096922e-01
3.345257759333840619e-01,-6.816848602681997438e-01,-1.504280304068913443e-01,8.748425540466564510e-03,-2.489222198415697029e-02,1.209984708882493876e-01,1.081521101725425871e-01,-3.970202237491743391e-01,-1.967292014537458666e-01,2.939624920055402546e-01
7.582952361033235000e-02,4.742917717687783474e-03,-5.988439608818841853e-01,2.974003915777678753e-03,1.583257031489848088e-01,9.919110786040333250e-02,-4.084045967562974777e-01,9.003825113504360100e-02,-7.512248297080723058e-02,5.793109993025956639e-01
5.843938911060364561e-01,1.756852558650646712e-01,-6.707251504313480051e-02,-6.353055513072043414e-01,-3.018013058510077284e-01,-3.325210723150437420e-01,2.183578547235448808e-01,-6.111681667521925987e-02,-1.596737385776465790e-02,-1.214914032652190390e-01
-1.084380068257865398e-01,1.907320138992913416e-01,-9.479001703380997290e-02,7.844885352430756853e-02,-1.449531735608263761e-01,1.007715548145960427e-01,-2.153097969558795399e-02,3.071752623783871039e-01,-2.871055930876793005e-01,-5.115330449274149149e-01
2.005985404303603503e-01,-2.184189470036617675e-01,-3.763752032560704897e-02,1.235558516206142904e-01,7.338563651344939265e-01,2.715721120267536315e-03,4.800605206423530502e-01,-2.756095333449403162e-01,8.049297717075915015e-01,-7.664159699941334170e-01
-2.855143179505126305e-02,6.313300583698332191e-02,-2.923296584210938187e-01,3.653514032735730166e-02,7.703182868895637192e-01,1.199955947833915848e-01,6.478578404475816843e-02,5.269650732086633704e-02,-2.774184900340145865e-02,5.971590568768109231e-01
5.596140718670075120e-01,-6.026669613043259544e-01,1.814914122601878343e-01,-3.453251894109093945e-02,-4.401717996543447198e-01,-1.031679001021076209e-01,-5.583871210309117039e-01,4.450099143611748187e-01,2.497372168947346038e-01,-2.196550516484211402e-01
-8.036050978578634929e-01,6.445636514385255644e-01,-3.783176749346102707e-01,4.693247893808190074e-01,-8.662665155478990742e-03,3.199819904821750161e-01,-7.158265972619604067e-02,-4.126728870455643738e-01,6.730719935197668202e-02,-3.528284636643738703e-02
4.453138976450825293e-03,-3.929977884148065925e-01,5.326387773954519567e-01,-1.472006919824456750e-01,-1.346289510061934869e-01,-8.694637819993984440e-01,2.131675255086780685e-01,-1.781768738827054221e-01,-4.491384817761333581e-01,4.256588528055368359e-01
9.583160545972282951e-02,2.772180560625663315e-01,-2.070759025480845283e-01,3.679748774573591841e-01,3.207536249331495726e-01,2.371139515475109150e-01,-5.412823896053327033e-01,1.455817018342221159e-01,4.200879967397018744e-01,-6.556216107978787289e-01
-2.287114748407384490e-02,1.311961069799269242e-01,1.115249752020987944e-01,3.946321689591695825e-01,3.535250742745449926e-01,7.339225007600676254e-02,1.680951006261240388e-01,-2.701276170287051914e-01,6.323763399400050833e-02,1.369803431006682004e-01
4.019125683255685422e-01,1.985748824896234055e-01,-8.668595677788651366e-02,-7.901241422547061743e-02,2.877298143891902082e-01,-1.802353987588181106e-01,3.109556837358908310e-01,-3.107007062998446978e-01,-5.320902210082841810e-01,4.939731807415068121e-01
4.769675762961308463e-01,1.038668931784217653e-01,-9.478327633870342606e-02,1.027278185161411284e-01,8.768796381977103649e-02,7.846845621083710087e-01,-1.958979326401623922e-01,4.809330977678613617e-02,-3.560529251401304274e-01,-4.172644653347474808e-01
-4.986305909561618011e-01,7.638122707959704716e-01,1.544185154153125961e-01,-5.957417976445285035e-01,4.777772529848568484e-01,2.189730291620291813e-01,2.930859909311033795e-01,-2.537641862109992763e-01,-1.555600415375862633e-01,-5.317369687156583979e-02
1.632318897451550399e-01,-4.944059292636773795e-01,1.410109018499623890e+00,1.347418591777876928e-01,-2.889122295208764180e-01,-5.903366897961721538e-01,2.073048437971887203e-01,4.129267618856538036e-01,-4.966348902663720866e-01,-5.147734017884931373e-02
-2.805333244348976462e-01,-4.638677651941972568e-01,-1.750517658695159573e-01,6.882229988822132771e-01,-1.327928080778928710e-01,7.169885624022330761e-01,-3.143226315041713903e-03,2.002034719190814160e-01,2.958939321613622275e-01,-5.044004442272395083e-01
-6.551119625173020822e-01,-3.144161758079078162e-01,2.654609277322306227e-02,-1.551088463435928988e-01,2.256378797707720429e-01,1.661880731677872758e-01,3.750104764757006270e-02,9.914277096401717670e-02,-2.152087535789785067e-01,3.567216050553877471e-01
-2.596274186182445654e-02,-4.660111591893670302e-01,-2.315103724189714884e-01,-2.242310182326993917e-01,-4.884857216413609482e-01,2.236576265510548112e-03,-5.554578903285454228e-01,-1.334370527599980649e-01,-1.106985953098829495e-01,-2.666140626431948157e-02
3.381471241161448926e-03,-6.714442596225617121e-02,-5.061004053538193936e-01,-6.345859709917306413e-01,-3.874922215778284773e-01,2.294698899264002723e-01,1.876589278800783189e-02,-1.506805880705907319e-01,-2.331578065383806686e-01,4.020510792575685000e-02
2.316362125192858723e-01,-2.897358649190330260e-01,5.161611658210760734e-01,-9.427186739413118133e-02,-4.107311301374635404e-01,2.990419376086077552e-01,1.588644453802944834e-01,3.509943880003594807e-01,3.764909769837893605e-01,-1.396236542112625767e-01
-4.180953241377980412e-01,1.951058033003864878e-01,-6.727422858227745106e-01,7.410062470722824646e-01,1.803706887108465218e-01,-2.007600304335357688e-01,-3.482615471665583273e-01,3.187510341446843087e-01,1.427624939678867333e-01,4.885237812182528505e-01
-2.120347252257985815e-01,-3.399225880230266061e-01,1.900715655404063564e-01,-5.750794628255896379e-01,6.899286693303311457e-01,-4.720185634637705796e-01,3.392281772124083883e-02,-8.795094582605530453e-01,-7.025408804312610611e-02,2.359393909683049628e-01
3.488819175976172193e-01,-3.882642297147311239e-01,6.255043351529121498e-02,6.267261651984382675e-01,-1.817797952488348912e-01,-2.040659088585711489e-01,1.761551289112772700e-02,9.359923027290646680e-02,-9.695807145895631862e-01,-1.055053417709506669e-01
1.112201976087965616e-01,3.104598047002479211e-01,-4.423285751718051273e-01,3.150781053624963080e-01,7.329740724227585824e-01,5.654887148610558967e-01,2.530054576866291871e-02,-5.520270915517086485e-03,4.316211839035026809e-01,-2.954823102484586683e-01
