dark_energy_density,horizon_radius,bremermann_limit,bekenstein_entropy,technosignature_detectability,civilization_lifespan,intelligence_density,attractor_alignment
6.950323080008460330e-01,-1.054490057664347669e+00,5.293056645727201026e-01,-4.345439349826277220e-01,4.581690941399543804e-01,-7.523891505164537197e-01,-1.444671437104818379e+00,1.397611166097263657e+00
-1.037612434920275328e-01,4.101846531484851233e-01,-2.026648999843439825e+00,2.101011773286574957e+00,6.369631140700570127e-01,-8.165699573277990231e-01,1.462492910090604503e-01,-1.402070946908394733e-01
6.263387465076373228e-01,-4.509482452385422668e-01,-2.452304373950251748e-01,1.763220737189556964e-01,2.518204516482985267e-01,-4.828742959082918396e-01,-1.887463832537206398e+00,1.849868091344209375e+00
9.222577241429266715e-02,-2.936244734816647051e-01,1.874720066986153455e+00,-2.134411023767071036e+00,4.967145220558511487e-01,-4.239932739196739520e-01,-6.038249516282028218e-01,4.656359625663678559e-01
1.134127080635722873e+00,-1.301813504515110909e+00,3.722348045241124503e-01,-5.923739256436681977e-01,1.922580551212504096e-01,-7.159429362405500541e-01,1.790448131948558785e+00,-1.291844795768761989e+00
8.325872775895413191e-01,-1.916603791925279576e-01,-1.059126431864297446e+00,8.553450249317459120e-01,-7.800521872947301372e-01,6.680402366570743489e-01,1.427167962871948470e+00,-1.467774650869285269e+00
-1.590103803167311147e+00,1.210261958521862802e+00,-3.019270049074773143e-01,3.572093993034264892e-01,-3.993610171862396196e-01,7.226573830948030963e-01,8.244606800292105797e-01,-1.108459713830183491e+00
-4.998726858746861956e-01,2.700116489001265774e-01,2.477538935473978243e-01,-2.293479966119348623e-01,-1.754321719076410213e+00,1.997635282873885032e+00,-6.602272144821129674e-01,3.800626271303911841e-01
-5.854942369520490381e-02,1.396490039340297640e-01,-2.293291023637816783e-01,2.127082685887624058e-01,-1.398949564150540614e-01,5.652995289617981575e-03,1.772624816614211785e+00,-2.010336681472529641e+00
4.909662872568764103e-01,-4.933853040173595828e-01,1.949075310868599198e+00,-1.610359668449917292e+00,-7.303807924437267785e-01,1.072681022312879096e+00,8.113668615934785389e-02,1.663773605239023123e-01
-4.867756075872492483e-01,2.597942805354628293e-01,1.245662966095402835e+00,-1.322728249319983007e+00,1.022675153105226942e+00,-1.023091842756961078e+00,-1.176953083110162668e+00,9.604068072175276916e-01
-1.683358036356175536e+00,1.295335184833319886e+00,1.178268380974917262e+00,-7.788497503228412056e-01,1.409354666589085259e+00,-9.784591390996686400e-01,7.263108492642335046e-01,-4.044240013361363184e-01
-1.993822343156926857e+00,1.666638095898018035e+00,-5.525904469378178918e-01,4.073374141932432635e-01,-8.559179859994585637e-01,8.951893974728870607e-01,-1.925904970578170838e-01,2.150179858007284645e-02
-4.087568701116768843e-01,9.895935435661465385e-02,-1.779452996503074091e+00,1.777203927765609315e+00,-6.678789265605435954e-01,4.562083673815458540e-01,-5.731173024004284633e-01,4.136301560554616064e-01
-1.117848619526045750e+00,1.231018984646421899e+00,1.083797409744314377e+00,-9.225124113289184802e-01,8.978653839413646143e-01,-1.068136102945623556e+00,-5.345792874749057955e-01,5.575616433702701435e-01
-9.983057954861034311e-01,5.321362068071000540e-01,-7.634861828187736732e-01,8.440425526148365165e-01,-1.406205723870448177e+00,1.230466765272719920e+00,9.713380365091767166e-01,-7.970560831166796367e-01
-1.425124958853532853e+00,1.520955592113865773e+00,1.119929872554965344e+00,-1.073019735771868488e+00,9.233919693921338601e-01,-7.604133145748114275e-01,4.729877416868591249e-03,-3.002232018223213728e-01
1.874579270617976245e+00,-1.759419294937478284e+00,5.734608983848977770e-01,-8.718087252853473634e-01,-1.678650375805605388e-01,9.810371619297798829e-02,-3.047921997456189969e-01,5.729690679619934279e-01
8.778858921268256621e-01,-9.887504785582107436e-01,-7.894829833709152700e-01,8.522596741614636429e-01,-9.035832730210175967e-01,1.111545721385407859e+00,7.067056914629306075e-01,-9.033897980992743326e-01
6.295638416440314522e-01,-7.855438000998813397e-01,-6.017947794104673287e-01,5.534062397658588983e-01,1.668664877465305230e+00,-1.767406069428411053e+00,-2.127762484956530475e-01,3.801445882878199400e-01
1.429122295645165686e+00,-1.585049255929890544e+00,5.284262329123760038e-01,-8.274647359771052368e-01,-1.258917333159355278e+00,1.236878099793983887e+00,-2.739191805215875353e-01,-1.744521020104528586e-01
-1.710907878174239949e+00,1.686420692584744696e+00,8.941511711125134099e-01,-9.144107185349663602e-01,1.601914381104617979e-01,-2.282719475860384845e-02,8.669695414521877419e-01,-9.839822651871314996e-01
-9.392369486176855853e-01,8.823247832528098300e-01,-4.254294938418781702e-01,2.807322083432209348e-01,-1.496705124166227918e+00,1.593209305125995234e+00,-8.754452583618054229e-01,6.742679024494728779e-01
7.093092249139888450e-01,-6.562199654848707153e-01,4.842567805541102555e-01,-5.467576811232838230e-01,1.283965593224192459e+00,-8.775905557521932465e-01,1.061576953725956729e+00,-1.220121147702399211e+00
5.020734684908345624e-02,-4.492937032162155203e-02,-1.694473315455038653e+00,1.672666861889098744e+00,1.339584043185296114e+00,-7.160951876383830905e-01,2.672765623760330334e-01,1.756299694884350393e-01
1.684284425816062081e+00,-1.732967002598821749e+00,9.098118699987892688e-01,-1.176247009898795159e+00,4.022971434747045771e-01,-3.011362751122425574e-01,3.632644017391904456e-01,-2.648141150994284820e-01
-5.250490982355228153e-01,3.847784152106826783e-01,-1.613059553456021700e+00,1.744478700537764437e+00,-1.018596976395572673e+00,1.099440468973652330e+00,1.370722569280610481e-01,-1.279027585553780821e-01
-8.868681556717946668e-01,1.152853468996985375e+00,-2.640153173185670332e-01,4.236599669435851534e-01,1.027024627735404261e+00,-1.223917211128600968e+00,-1.127424826474996422e+00,9.853803159990036642e-01
-1.729626041940735270e-01,5.726461948847876293e-01,-5.597164051919670813e-01,6.148681613804820589e-01,4.021397870285259302e-01,-2.564398987865897928e-01,-1.650831508487498267e+00,1.879263732312582036e+00
-2.426821782185086818e-01,3.247200800094746098e-01,-2.108164452465423722e+00,2.028155671185122522e+00,-1.293023474670565720e-01,8.308659236981003060e-02,6.216719276974572717e-01,-1.009977807243342546e-01
7.918378885662388234e-01,-8.523867240921469968e-01,1.162163800288007254e+00,-1.296293928544358653e+00,-1.011895498250095615e+00,1.406641215904815612e+00,2.694394877289620904e-01,-3.203400020842898654e-01
5.527968167553102274e-01,-6.052920437809361509e-01,-9.397597608552727966e-01,9.387080775364435858e-01,1.527656883992630998e+00,-1.383111358710290562e+00,6.966666118573417998e-01,-4.101186412574998608e-01
-4.914782792377770382e-01,6.186865743109007942e-01,1.435635835162886620e+00,-1.165574799997763478e+00,9.875955320100224810e-01,-1.397505821411567872e+00,-7.435730188675329089e-01,7.624107357184936040e-01
8.747492497714338677e-01,-5.830250376421849401e-01,-1.230072604732220354e+00,1.035916266786401030e+00,1.080730175633039414e+00,-1.469931958554677509e+00,-8.125881135538541855e-01,8.420614646867070618e-01
-1.766358545609238107e+00,1.747508700768747758e+00,6.984958957724188844e-01,-7.629689389002737299e-01,-7.435307416846214101e-01,6.545170976481903269e-01,4.172081494788020817e-01,-3.641344392856874501e-01
-2.068266683969881836e-01,1.752526156580747618e-01,-7.073859342983203069e-01,3.102348200956899227e-01,-1.588428271515906376e+00,1.833994732700294339e+00,6.378545562452664353e-01,-7.797294768995435277e-01
3.689910031637729237e-01,-6.246374803592745772e-01,-1.733705739458126560e+00,1.817917500707208145e+00,-9.678667894432757546e-01,8.267664464973132343e-01,-3.468247919461769913e-01,4.008695097968353882e-01
1.565097778416500329e+00,-1.116763753922892954e+00,7.753018273088418955e-01,-7.939351687961355708e-01,1.197597634808125200e+00,-9.680678154629289711e-01,5.028753952183594444e-01,-2.636355813852240826e-01
-1.306321086001850373e-01,-1.521801758559945816e-01,4.743198126398479597e-01,-3.395169940857045709e-01,1.553999886189817881e+00,-1.254013941085917017e+00,-1.758905279436356883e+00,1.499696897083976799e+00
-1.755148016007246126e+00,1.575316669451350293e+00,1.364168970518307433e-01,-8.551069411452436042e-02,-1.945599264189215860e-01,2.291208290136003689e-01,-1.089868397622020479e+00,1.220915779822419278e+00
-3.962822724520032591e-01,2.757978853462596525e-01,1.446300777522307790e+00,-1.507016082215100417e+00,-1.151959356380769961e+00,1.291921581386321405e+00,-5.493929670762568440e-01,2.359080456570858964e-01
-9.033178528083571912e-01,8.494580111897247487e-01,-1.490979135839717529e+00,1.312613349561993381e+00,-1.128351343027078180e+00,9.387433906667502770e-01,-2.658654458956519751e-01,8.245071469878021420e-01
1.204621291820589191e+00,-1.347889061918259967e+00,2.708811117621248363e-02,-3.276485552730057371e-01,1.566936703017091759e+00,-1.212434727176905369e+00,-2.842396213346678469e-01,5.794034154387961433e-01
2.332563529494365573e-01,-1.570365258807622511e-01,-1.619565612316467229e+00,1.809851502320126038e+00,3.940071101661647979e-01,-7.570532491476251735e-01,7.088273170394810974e-01,-1.023602561073119865e+00
4.774380213739726903e-02,1.170109609504113163e-01,1.377810047042223873e+00,-9.593664393723519979e-01,1.372320787517209206e+00,-1.262156690963592398e+00,1.066029531837641292e-01,-3.077415897040832182e-01
3.936198132980694431e-01,-5.715818332429015713e-01,1.652498521483933391e+00,-1.717410213338809832e+00,-6.290924936249597810e-01,6.850170813767934019e-01,4.236036556595272895e-01,-4.249693960431962236e-01
1.340577135634104078e+00,-1.108070598476705637e+00,-4.320436729339251491e-01,1.561414886058972440e-01,1.218546586206363580e+00,-1.629177118377937106e+00,1.633994963518814181e-01,-5.405268901506439239e-01
-1.282669042606640719e+00,1.078283173152362995e+00,9.560597185894322836e-01,-8.313514288148698972e-01,1.526228022685581109e+00,-1.073735633168716008e+00,-4.467385967122247115e-01,4.707841068196330636e-01
7.975450933283716459e-01,-4.685965474493982708e-01,-8.190764963075699567e-01,6.697235387424470554e-01,-9.432644490062014331e-01,1.433231720819848398e+00,1.147985204592561148e+00,-1.267116687019531174e+00
8.140414056041544999e-01,-6.171824229347226964e-01,-6.175596747753486770e-01,6.380079324293503884e-01,7.649202005732157195e-02,8.429969572785556142e-02,1.616815895155663041e+00,-1.710601801975226044e+00
4.572180714798917411e-01,-5.686298499143053187e-01,-1.079543136523852809e+00,1.063987422445477060e+00,4.410518647936802483e-01,-6.844998369840455954e-01,-8.958526028366912142e-01,1.130697520048502991e+00
-1.331251194602497190e+00,1.505918875316915706e+00,-9.094936513387129329e-02,2.879089270932605124e-02,1.049268782502311703e+00,-1.053607710621133897e+00,9.783843028946657139e-01,-1.034361972909545235e+00
1.746251090942636530e+00,-1.689400607263677134e+00,8.285800583000739739e-01,-1.126463967128688903e+00,-9.466454825340234192e-02,5.645842951547646038e-01,8.461653801328336000e-01,-8.707834226466575345e-01
1.120010635619571593e+00,-9.261254660288790186e-01,1.443523150618395201e+00,-9.509429219895432217e-01,-9.564758876977137447e-01,1.060014859266511511e+00,2.862705911760243249e-01,-3.953571779368524053e-02
-6.227069021494214818e-01,7.941836518392767497e-01,1.606686785687637009e+00,-1.625878080154494087e+00,1.349262556365981691e+00,-1.138114560535036457e+00,9.317655184298061222e-02,-1.764973002310867706e-02
-1.296705451771144046e+00,1.628840299386305146e+00,1.262138945658090927e+00,-1.094250865651944071e+00,-2.228842274597266082e-02,-1.200542996726880890e-01,4.896845783084626258e-01,-3.576205205635532569e-01
9.579371181456458606e-02,3.055906518151145779e-01,7.745386198401681410e-01,-7.104109708282807523e-01,1.308197929445271135e-01,-2.314170396844546784e-01,1.595189523899168460e+00,-1.890368341188320978e+00
-1.861601265277300410e+00,2.025833198233760069e+00,-1.160703784538803657e-01,1.246205740691305880e-01,-1.931421637633571886e-01,3.120460082739475727e-01,4.890195466444724470e-01,-2.138280171117374617e-01
1.846501860081711133e+00,-1.394532007751386748e+00,5.940206561629133297e-01,-5.201694489643069463e-01,3.972397566797529755e-01,2.276578102221270827e-01,-8.694866612215620405e-01,4.154063230641994453e-01
4.674014984572769094e-01,-6.394100557170862009e-01,1.819551871965699119e+00,-1.675158245244327881e+00,2.138303388025006579e-01,-6.391078171344559689e-01,6.875931464182873931e-01,-5.186575342098536101e-01
7.241440571200289389e-01,-1.127653242367014030e+00,-7.990513330412336579e-01,8.650307484811834424e-01,-1.208477089621312617e+00,1.304277250970515611e+00,-1.232502586254669241e+00,1.173003373821044804e+00
6.688442192994241697e-01,-7.709833643645359613e-01,1.733837870893752964e+00,-1.398815045125935130e+00,8.597315506347096292e-01,-9.165277436183705273e-01,-5.428514711505845192e-01,7.426730656899764860e-01
1.478429931568638001e+00,-1.509075287798477216e+00,-4.874019876248759653e-01,7.448829411660078392e-01,6.699600981889872742e-01,-1.019453302326630562e+00,-7.899776807909462129e-01,9.113538820730235912e-01
7.592129845330397586e-02,-6.355497573793661426e-01,-8.032410742260462921e-01,8.227262630839151658e-01,-1.803418024619988680e+00,1.622012884358445817e+00,9.088036251410048783e-01,-5.602124780582705688e-01
8.875243359498329321e-01,-1.190433852826869199e+00,-6.402784064373508999e-01,2.756841015695270514e-01,-1.539608368413635464e+00,1.629541993933411703e+00,8.168644039065848794e-01,-7.294946542263895939e-01
4.753536583592862796e-02,-1.428431014465686155e-01,1.667926936905361535e+00,-1.469181732652980132e+00,8.249072776776292804e-01,-1.014612748526555253e+00,-2.334681881888295840e-01,4.548353993778595505e-01
6.401489960412672098e-02,1.252103727962153475e-02,4.575335405858174109e-01,-7.258494736202971698e-01,-4.346386596540721681e-01,7.314570599282963492e-01,1.819552918705710676e+00,-1.556789916008528785e+00
5.823443012607669722e-01,-6.385423525713587178e-01,-7.430982702726436351e-01,6.098256488480470194e-01,1.235550218190650584e+00,-1.167167643873528116e+00,-9.934945700124383494e-01,1.051411810262933066e+00
6.348468224022775219e-01,-5.049446244428519304e-01,-1.480885803758375863e+00,1.351690429788973580e+00,9.054880327696136488e-01,-1.456942451867664579e+00,-8.584082351970830915e-01,7.012221669076186270e-01
-1.143669816478783519e+00,1.148432464871319558e+00,5.841517995387400797e-01,-5.696625529892854756e-01,8.851878155809169701e-01,-6.806180034387481204e-01,8.043514070026746010e-01,-1.157319768518083380e+00
3.309681317744768703e-01,-4.100515209763956337e-01,-1.898967432566639246e+00,2.003734202050988067e+00,-3.110052948288377084e-01,6.647985326879574108e-01,3.482478581909291548e-02,3.013890169905048683e-02
7.054982991838583128e-01,-8.090554715812073860e-01,-6.769536233257417157e-01,7.304583713061257866e-01,1.590690635552875154e+00,-1.366647550456405513e+00,-6.406918614465966222e-01,6.993846641279347631e-01
-8.807086100109231541e-01,6.754729045128551324e-01,-9.842520663285360127e-01,8.544191762411538216e-01,-1.064887211436577941e+00,1.249442601779317430e+00,-1.226035512392273930e+00,8.711361950843543589e-01
-5.047280395774516037e-01,4.850513008424758854e-01,1.350092199874264320e+00,-1.058708703516148208e+00,-1.309992107452588594e-01,3.528155375549212741e-02,1.437451927673222496e+00,-1.653941768069068230e+00
-1.270284216464419691e+00,1.301563566804955885e+00,4.613725268034966631e-01,-7.929100941796294322e-01,9.748053276540180612e-02,-6.381834519620256385e-01,-1.037948483188149584e+00,1.292106625614450222e+00
3.013426303807872908e-01,-5.587969942114004995e-01,6.045249124527177775e-01,-4.774968774414918293e-01,1.100503336088650030e+00,-1.009932643594266821e+00,-1.561319644133210005e+00,1.836500392664004222e+00
5.726550667929326544e-01,-7.508603501373237732e-01,1.198769496918175470e+00,-1.571328068439495018e+00,-1.372960205006164225e+00,1.048663917422927527e+00,-5.013233772595596660e-01,3.006921036463535146e-01
1.057102752205911989e+00,-7.713775339815200915e-01,-1.188148994226168709e+00,1.272281112030499761e+00,1.198139309476898617e+00,-1.047605229099750623e+00,-2.702466310231108320e-03,-1.221564838218068272e-01
6.081933167495661152e-01,-6.053764909968116781e-01,-1.766985388898973497e+00,1.553829135349897417e+00,7.395661078613021688e-01,-5.224032967055515231e-01,3.279868555772099126e-01,-3.588723000528161178e-01
7.117990880585907121e-01,-7.469751371836100828e-01,-7.494896366838456059e-01,7.707450422470697449e-01,1.620349725279212505e+00,-1.781013859741128469e+00,-8.928273823759662609e-01,6.666842345174693873e-01
6.782792320139762188e-01,-9.471862103064938587e-01,3.886359659208660222e-02,-3.724226532390463584e-02,-1.809432757522917212e+00,1.658203443407750610e+00,5.774339675950330708e-01,-6.050237708701232675e-01
2.761784818727240909e-01,-3.581548244557991589e-01,-5.104041709939307614e-01,5.309901455137358006e-01,-6.345487398282084746e-02,7.165090783967326127e-02,1.771919075471344085e+00,-1.921389306983152023e+00
